PageName,StudyGroup,EntryDate,UserName,Comment,bigrams,most_probable_topic,topic_terms,topic_probability
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:06:22pm EDT,ErWoerner,"Focusing on one student&#039;s turn helped me see that maybe he really did know the concept.  I still think he could be confused\, so if the teacher had him restate his idea or if we could have come back to him at some other point that would help me clarify if he really\, truly understood the concept.","['focusing_one', 'student_turn', 'helped_see', 'maybe', 'really', 'know', 'concept', 'still', 'think', 'could', 'confused', 'teacher', 'restate', 'idea', 'could', 'come', 'back', 'point', 'would', 'help_clarify', 'really', 'truly', 'understood_concept']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.558919370174408
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:06:24pm EDT,AmMetz,I think focusing on the one student&#039;s turn was most helpful because it allowed for me to really take the time to see if there was an understanding of the concepts there. ,"['think', 'focusing_one', 'student_turn', 'helpful', 'allowed', 'really', 'take_time', 'see', 'understanding', 'concepts']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9236427545547485
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:06:53pm EDT,JuCampoSobota,I most enjoyed focusing on the practices because it makes me more aware of what the talk sounds like and what the group looks like in the discussion.,"['enjoyed', 'focusing', 'practices', 'makes', 'aware', 'talk', 'sounds', 'like', 'group', 'looks_like', 'discussion']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.9299975633621216
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:07:08pm EDT,RaMiller,It is important to have all students have the opportunities to speak (and be heard) and we must make sure students are listening to understand and not just to talk.  We need to coach students to be patient and allow students to speak at their own pace.,"['important', 'students', 'opportunities', 'speak', 'heard', 'must', 'make_sure', 'students', 'listening', 'understand', 'talk', 'need', 'coach', 'students', 'patient', 'allow', 'students', 'speak', 'pace']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9580739140510559
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:07:20pm EDT,DeVinciguerra,it was helpful observing the students repeat what the previous students said and restating it.,"['helpful', 'observing', 'students', 'repeat', 'previous', 'students', 'said', 'restating']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9068589210510254
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:07:43pm EDT,MeMcBride,I liked watching the video as an example of classroom discussions but I thought the activity went on too long and did not hold my interest.    I did not get anything new or of  value from the activity that I could bring back to my classroom,"['liked', 'watching_video', 'example', 'classroom_discussions', 'thought', 'activity', 'went', 'long', 'hold', 'interest', 'get', 'anything', 'new', 'value', 'activity', 'could', 'bring', 'back', 'classroom']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9581007957458496
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:07:48pm EDT,JePletcherTracy,This message has been deleted.,"['message', 'deleted']",3,"['see', 'student', 'discussion', 'students', 'step_illuminating', 'focusing_one', 'thinking', 'productive_talk', 'mathais', 'student_turn']",0.7219098210334778
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:08:52pm EDT,KaFergusonPugh,"The first time I saw the video I was looking at how the students were sharing and how the teacher facilitated the discussion. When I started to then analyze the transcript for evidence of the science practices and whether or not Mathias had the correct idea\, it was helpful to have the transcript as we watched the video again.","['first_time', 'saw', 'video', 'looking', 'students', 'sharing', 'teacher_facilitated', 'discussion', 'started', 'analyze', 'transcript', 'evidence', 'science_practices', 'whether', 'mathias', 'correct_idea', 'helpful', 'transcript', 'watched', 'video']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9600268006324768
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:09:44pm EDT,JePletcherTracy,I noticed that Mathais spoke about the volume and weight of the objects which showed that he had some understanding of the topic even though he found it difficult to verbalize.,"['noticed', 'mathais', 'spoke', 'volume_weight', 'objects', 'showed', 'understanding', 'topic', 'even_though', 'found', 'difficult', 'verbalize']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9352957010269165
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:09:46pm EDT,MiEmerson,I noticed Mathais understood the investigation and what caused the water level to rise.  It may have been hard for him to explain it out loud.,"['noticed', 'mathais_understood', 'investigation', 'caused', 'water_level', 'rise', 'may', 'hard', 'explain', 'loud']",3,"['see', 'student', 'discussion', 'students', 'step_illuminating', 'focusing_one', 'thinking', 'productive_talk', 'mathais', 'student_turn']",0.9232693910598755
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21203 DE DOE Cohort 2,2019-10-28 14:05:42pm EDT,MeBeauchamp,I agree.,['agree'],4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.5825875997543335
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21204 DE DOE Cohort 2,2020-02-26 14:10:35pm EST,SaKulkacek,The first step was most illuminating to me. Thinking of the techniques that established norms and observing what norms were happening was useful given my current skill level.,"['first', 'step_illuminating', 'thinking', 'techniques', 'established', 'norms', 'observing', 'norms', 'happening', 'useful', 'given', 'current', 'skill', 'level']",3,"['see', 'student', 'discussion', 'students', 'step_illuminating', 'focusing_one', 'thinking', 'productive_talk', 'mathais', 'student_turn']",0.9441721439361572
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21204 DE DOE Cohort 2,2020-02-26 14:11:52pm EST,ShIde,I initially thought he was confused because he switched the words volume &amp; weight interchangeably.,"['initially_thought', 'confused', 'switched', 'words', 'volume', 'amp', 'weight', 'interchangeably']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.9068571329116821
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21204 DE DOE Cohort 2,2020-02-26 14:12:25pm EST,DeLettieri,I felt that looking at productive talk in general was helpful.  I am always looking for ways to improve discussion in my classroom.,"['felt', 'looking', 'productive_talk', 'general', 'helpful', 'always', 'looking', 'ways', 'improve', 'discussion', 'classroom']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.9300391674041748
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21204 DE DOE Cohort 2,2020-02-26 14:12:32pm EST,JeGrant,I think focusing on one student&#039;s turn was most illuminating for me.  I want to have my students implement this more in my room and have more of them want to partake in discussions.,"['think', 'focusing_one', 'student_turn', 'illuminating', 'want', 'students', 'implement', 'room', 'want', 'partake', 'discussions']",1,"['students', 'productive_talk', 'student', 'think', 'scientific_practices', 'mathias', 'understand', 'really', 'looking', 'see']",0.9300411343574524
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21204 DE DOE Cohort 2,2020-02-26 14:12:45pm EST,ReRobinson,Focusing in on one student&#039;s turn.  It served as a reminder that we can easily misinterpret what a student is trying to say.  Sometimes we have to dig for the meaning.  It doesn&#039;t necessarily mea the student doesn&#039;t know what&#039;s going on.,"['focusing_one', 'student_turn', 'served', 'reminder', 'easily', 'misinterpret', 'student', 'trying_say', 'sometimes', 'dig', 'meaning', 'necessarily', 'mea', 'student', 'know', 'going']",3,"['see', 'student', 'discussion', 'students', 'step_illuminating', 'focusing_one', 'thinking', 'productive_talk', 'mathais', 'student_turn']",0.9507516622543335
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21204 DE DOE Cohort 2,2020-02-26 14:13:10pm EST,JaWetherby,"The second step was most illuminating for me. Mathais provided a lot of evidence in his explanation\, though he went in circles trying to show it.","['second', 'step_illuminating', 'mathais', 'provided', 'lot', 'evidence', 'explanation', 'though', 'went', 'circles', 'trying', 'show']",3,"['see', 'student', 'discussion', 'students', 'step_illuminating', 'focusing_one', 'thinking', 'productive_talk', 'mathais', 'student_turn']",0.9355635643005371
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21204 DE DOE Cohort 2,2020-02-26 14:13:38pm EST,CyBrauer,"Focusing in on one student&#039;s turn may have been the most beneficial for me.  I started with the belief that the student was confused\, but after looking at only what we noticed (observations) I got to see from my cohort members that I missed something valuable.","['focusing_one', 'student_turn', 'may', 'beneficial', 'started', 'belief', 'student', 'confused', 'looking', 'noticed', 'observations', 'got', 'see', 'cohort', 'members', 'missed', 'something', 'valuable']",5,"['students', 'student', 'really', 'discussion', 'volume', 'important', 'weight', 'different', 'classroom', 'may']",0.9557856321334839
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,21204 DE DOE Cohort 2,2020-02-26 14:13:41pm EST,JeTwardowski,"I think some thought Mathais wasn&#039;t sure he knew what he was talking about because he appeared to be stuttering. However\, looking at the transcript helped me to see that he answered the question correctly early in his response. He said\, &quot;it is because of the volume&quot;. Looking at the transcript was probably most illuminating to me. Unfortunately\, a transcript isn&#039;t always available in the classroom. ;)  Another thing that stood out to me is that Flevor agreed with Mathais and restated what he said about volume (ie; the eraser example) in a different way. ","['think', 'thought', 'mathais', 'sure', 'knew_talking', 'appeared', 'stuttering', 'however', 'looking', 'transcript', 'helped_see', 'answered', 'question', 'correctly', 'early', 'response', 'said', 'volume', 'looking', 'transcript', 'probably', 'illuminating', 'unfortunately', 'transcript', 'always', 'available', 'classroom', 'another', 'thing', 'stood', 'flevor', 'agreed', 'mathais', 'restated', 'said', 'volume', 'ie', 'eraser', 'example', 'different', 'way']",4,"['students', 'student', 'teacher', 'see', 'productive_talk', 'think', 'actually', 'discussion', 'looking', 'three_different']",0.9800053238868713
